family_id,device_name,device_mac,resample_at,resample_at_utc,event_seq,acvl,resample_acvl,resample_acvl_increment,01_744DBD2A408C_rssi,02_744DBD2A4C34_rssi,04_744DBD2A4BF8_rssi,05_744DBD2A4C0C_rssi,07_744DBD2A40BC_rssi,08_2462ABC02780_rssi,09_744DBD2A4C20_rssi,10_744DBD2A4C00_rssi,12_744DBD2A4BE4_rssi,13_2462ABC1C7E0_rssi
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373828,2025/03/19 08:43:48,21907,16456461,16456461.00,0.00,,-71.00,,,,,-35.67,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373829,2025/03/19 08:43:49,21907,16456461,16456461.00,0.00,,-71.00,,,,,-35.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373830,2025/03/19 08:43:50,21907,16456461,16456461.00,0.00,,-71.67,,,,,-34.83,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373831,2025/03/19 08:43:51,21908,16456461,16456461.00,0.00,,-72.33,,,,,-34.67,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373832,2025/03/19 08:43:52,21908,16456461,16456461.00,0.00,,-73.00,,,,,-34.50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373833,2025/03/19 08:43:53,21908,16456461,16456466.29,5.29,,-73.33,,,,,-34.33,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373834,2025/03/19 08:43:54,21909,16456477,16456471.62,5.32,,-73.66,,,,,-34.17,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373835,2025/03/19 08:43:55,21909,16456477,16456476.94,5.32,,-74.00,,,,,-34.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373836,2025/03/19 08:43:56,21909,16456477,16456532.95,56.01,,-70.71,,,,,-40.25,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373837,2025/03/19 08:43:57,21910,16456647,16456589.58,56.63,,-67.38,,,,,-46.58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373838,2025/03/19 08:43:58,21910,16456647,16456646.21,56.63,,-64.00,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373839,2025/03/19 08:43:59,21910,16456647,16456792.45,146.25,,-66.63,,,,,-52.01,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373840,2025/03/19 08:44:00,21911,16457090,16456939.97,147.52,,-69.29,,,,,-51.02,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373841,2025/03/19 08:44:01,21911,16457090,16457087.49,147.52,,-72.00,,,,,-50.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373842,2025/03/19 08:44:02,21911,16457090,16457194.61,107.12,,-72.16,,,,,-53.27,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373843,2025/03/19 08:44:03,21912,16457410,16457301.03,106.42,,-72.33,,,,,-56.59,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373844,2025/03/19 08:44:04,21912,16457410,16457407.45,106.42,,-72.50,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373845,2025/03/19 08:44:05,21912,16457410,16457460.08,52.64,,-72.66,,,,,-54.47,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373846,2025/03/19 08:44:06,21913,16457564,16457511.40,51.32,,-72.83,,,,,-48.81,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373847,2025/03/19 08:44:07,21913,16457564,16457562.72,51.32,,-73.00,,,,,-43.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373848,2025/03/19 08:44:08,21913,16457564,16457616.62,53.90,,-72.57,,,,,-44.71,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373849,2025/03/19 08:44:09,21913,16457564,16457670.59,53.97,,-72.13,,,,,-46.47,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373850,2025/03/19 08:44:10,21914,16457810,16457724.56,53.97,,-71.69,,,,,-48.22,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373851,2025/03/19 08:44:11,21914,16457810,16457778.53,53.97,,-71.00,,,,,-51.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373852,2025/03/19 08:44:12,21914,16457810,16457829.43,50.90,,-71.00,,,,,-51.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373853,2025/03/19 08:44:13,21914,16457810,16457876.04,46.60,,-71.00,,,,,-51.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373854,2025/03/19 08:44:14,21915,16457950,16457922.64,46.60,,-71.00,,,,,-51.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373855,2025/03/19 08:44:15,21915,16457950,16457983.32,60.68,,-72.42,,,,,-56.41,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373856,2025/03/19 08:44:16,21916,16458067,16458064.01,80.69,,-76.00,,,,,-70.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373857,2025/03/19 08:44:17,21916,16458067,16458131.86,67.85,,-75.79,,,,,-64.72,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373858,2025/03/19 08:44:18,21916,16458067,16458199.22,67.35,,-75.57,,,,,-59.23,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373859,2025/03/19 08:44:19,21917,16458374,16458266.57,67.35,,-75.35,,,,,-53.75,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373860,2025/03/19 08:44:20,21917,16458374,16458333.92,67.35,,-75.00,,,,,-45.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373861,2025/03/19 08:44:21,21917,16458374,16458455.89,121.97,,-74.33,,,,,-46.12,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373862,2025/03/19 08:44:22,21918,16458667,16458658.10,202.21,,-72.66,,,,,-49.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373863,2025/03/19 08:44:23,21918,16458667,16458750.04,91.94,,-71.00,,,,,-49.84,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373864,2025/03/19 08:44:24,21918,16458667,16458836.90,86.86,,-69.33,,,,,-50.72,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373865,2025/03/19 08:44:25,21919,16459063,16458923.76,86.86,,-67.67,,,,,-51.59,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373866,2025/03/19 08:44:26,21919,16459063,16459010.62,86.86,,-65.00,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373867,2025/03/19 08:44:27,21919,16459063,16459134.86,124.23,,-67.20,,,,,-51.30,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373868,2025/03/19 08:44:28,21920,16459324,16459315.86,181.00,,-73.00,,,,,-47.04,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373869,2025/03/19 08:44:29,21920,16459324,16459430.68,114.82,,-73.64,,,,,-42.77,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373870,2025/03/19 08:44:30,21921,16459660,16459542.38,111.70,,-74.30,,,,,-38.50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373871,2025/03/19 08:44:31,21921,16459660,16459654.08,111.70,,-74.97,-83.00,-75.00,,,-34.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373872,2025/03/19 08:44:32,21921,16459660,16459694.42,40.34,,-75.63,,,,,-35.58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373873,2025/03/19 08:44:33,21922,16459769,16459730.76,36.35,,-76.30,,,,,-37.25,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373874,2025/03/19 08:44:34,21922,16459769,16459767.11,36.35,,-77.00,,,,,-39.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373875,2025/03/19 08:44:35,21922,16459769,16459771.49,4.38,,-76.17,,,,,-40.25,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373876,2025/03/19 08:44:36,21922,16459769,16459774.13,2.63,,-75.29,,,,,-41.56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373877,2025/03/19 08:44:37,21923,16459781,16459776.76,2.63,,-74.41,,,,,-42.88,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373878,2025/03/19 08:44:38,21923,16459781,16459779.39,2.63,,-73.00,,,,,-45.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373879,2025/03/19 08:44:39,21923,16459781,16459783.68,4.29,,-72.46,,,,,-43.93,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373880,2025/03/19 08:44:40,21924,16459791,16459790.59,6.91,,-71.00,,,,,-41.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373881,2025/03/19 08:44:41,21924,16459791,16459791.00,0.41,,-71.41,,,,,-41.31,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373882,2025/03/19 08:44:42,21924,16459791,16459791.00,0.00,,-71.85,,,,,-41.65,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373883,2025/03/19 08:44:43,21925,16459791,16459791.00,0.00,,-72.29,,,,,-41.98,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373884,2025/03/19 08:44:44,21925,16459791,16459791.00,0.00,,-73.00,,,,,-42.31,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373885,2025/03/19 08:44:45,21925,16459791,16459791.00,0.00,,-73.00,,,,,-42.64,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373886,2025/03/19 08:44:46,21926,16459791,16459791.00,0.00,,-73.00,,,,,-42.98,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373887,2025/03/19 08:44:47,21926,16459791,16459795.64,4.64,,-73.31,,,,,-43.31,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373888,2025/03/19 08:44:48,21927,16459806,16459800.63,4.99,,-73.64,,,,,-43.64,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373889,2025/03/19 08:44:49,21927,16459806,16459805.63,4.99,,-74.00,,,,,-44.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373890,2025/03/19 08:44:50,21927,16459806,16459828.13,22.50,,-70.95,,,,,-42.38,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373891,2025/03/19 08:44:51,21927,16459806,16459852.05,23.92,,-67.66,,,,,-40.62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373892,2025/03/19 08:44:52,21928,16459915,16459875.98,23.92,,-64.37,,,,,-38.86,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373893,2025/03/19 08:44:53,21928,16459915,16459899.90,23.92,,-59.00,,,,,-36.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373894,2025/03/19 08:44:54,21928,16459915,16459997.99,98.08,,-61.54,,,,,-40.06,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373895,2025/03/19 08:44:55,21929,16460242,16460222.88,224.90,,-69.00,,,,,-52.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373896,2025/03/19 08:44:56,21929,16460242,16460292.29,69.41,,-67.78,,,,,-51.70,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373897,2025/03/19 08:44:57,21930,16460407,16460347.25,54.96,,-66.45,,,,,-51.36,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373898,2025/03/19 08:44:58,21930,16460407,16460402.22,54.96,,-65.00,,,,,-51.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373899,2025/03/19 08:44:59,21930,16460407,16460410.64,8.43,,-65.61,,,,,-54.34,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373900,2025/03/19 08:45:00,21931,16460419,16460414.64,3.99,,-66.27,,,,,-58.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373901,2025/03/19 08:45:01,21931,16460419,16460418.63,3.99,,-67.00,,,,,-62.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373902,2025/03/19 08:45:02,21931,16460419,16460469.14,50.51,,-69.11,,,,,-63.21,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373903,2025/03/19 08:45:03,21932,16460585,16460524.42,55.28,,-71.45,,,,,-64.54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373904,2025/03/19 08:45:04,21932,16460585,16460579.69,55.28,,-74.00,,,,,-66.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373905,2025/03/19 08:45:05,21932,16460585,16460643.72,64.03,,-73.80,,,,,-63.82,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373906,2025/03/19 08:45:06,21932,16460585,16460708.67,64.96,,-73.58,,,,,-61.40,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373907,2025/03/19 08:45:07,21933,16460881,16460773.63,64.96,,-73.36,,,,,-58.99,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373908,2025/03/19 08:45:08,21933,16460881,16460838.58,64.96,,-73.00,,-79.00,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373909,2025/03/19 08:45:09,21933,16460881,16460907.29,68.70,,-70.13,,-79.13,,,-55.24,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373910,2025/03/19 08:45:10,21934,16460991,16460983.05,75.76,,-61.00,,-79.52,,,-56.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373911,2025/03/19 08:45:11,21934,16460991,16461013.79,30.74,,-62.18,,-79.90,,,-54.82,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373912,2025/03/19 08:45:12,21934,16460991,16461039.25,25.46,,-63.50,,-80.28,,,-53.50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373913,2025/03/19 08:45:13,21935,16461107,16461064.71,25.46,,-64.81,,-80.66,,,-52.19,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373914,2025/03/19 08:45:14,21935,16461107,16461090.17,25.46,,-67.00,,-81.04,,,-50.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373915,2025/03/19 08:45:15,21935,16461107,16461161.04,70.87,,-67.36,,-81.43,,,-50.47,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373916,2025/03/19 08:45:16,21936,16461338,16461320.46,159.42,,-68.44,,-81.81,,,-52.00,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373917,2025/03/19 08:45:17,21936,16461338,16461466.67,146.20,,-69.51,,-82.19,,,-51.11,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373918,2025/03/19 08:45:18,21937,16461772,16461611.24,144.57,,-70.58,,-82.57,,,-50.11,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373919,2025/03/19 08:45:19,21937,16461772,16461755.81,144.57,,-71.66,,-83.00,,,-49.00,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373920,2025/03/19 08:45:20,21937,16461772,16461884.66,128.86,,-72.73,,-81.16,,,-49.89,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373921,2025/03/19 08:45:21,21938,16462153,16462011.54,126.87,,-73.80,,-79.10,,,-50.89,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373922,2025/03/19 08:45:22,21938,16462153,16462138.41,126.87,,-75.00,,-77.03,,,-52.00,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373923,2025/03/19 08:45:23,21938,16462153,16462174.51,36.10,,-75.59,,-74.96,,,-52.00,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373924,2025/03/19 08:45:24,21939,16462226,16462198.81,24.30,,-76.25,,-72.90,,,-52.00,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373925,2025/03/19 08:45:25,21939,16462226,16462223.11,24.30,,-77.00,,-70.83,,,-52.00,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373926,2025/03/19 08:45:26,21939,16462226,16462278.10,54.99,,-76.23,,-68.76,,,-51.61,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373927,2025/03/19 08:45:27,21939,16462226,16462337.23,59.13,,-75.35,,-66.70,,,-51.17,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373928,2025/03/19 08:45:28,21940,16462495,16462396.36,59.13,,-74.47,,-64.63,,,-50.73,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373929,2025/03/19 08:45:29,21940,16462495,16462455.50,59.13,,-73.00,,-62.56,,,-50.00,-75.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373930,2025/03/19 08:45:30,21940,16462495,16462543.93,88.44,,-73.55,,-60.50,,,,-75.67,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373931,2025/03/19 08:45:31,21940,16462495,16462691.33,147.39,,-75.23,,-58.43,,,,-77.67,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373932,2025/03/19 08:45:32,21941,16462936,16462838.72,147.39,-82.00,-78.00,-66.00,-55.00,,,,-81.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373933,2025/03/19 08:45:33,21941,16462936,16463028.92,190.20,-80.53,,-64.59,-53.12,,,,-75.84,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373934,2025/03/19 08:45:34,21942,16463332,16463302.21,273.29,-76.22,,-60.00,-47.00,-79.00,,,-59.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373935,2025/03/19 08:45:35,21942,16463332,16463421.10,118.89,-71.91,,,,-77.05,,,-58.41,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373936,2025/03/19 08:45:36,21942,16463332,16463521.10,100.00,-67.60,,,,-74.87,,,-57.74,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373937,2025/03/19 08:45:37,21943,16463790,16463621.10,100.00,-63.28,,,,-72.69,,,-57.08,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373938,2025/03/19 08:45:38,21943,16463790,16463721.10,100.00,-56.00,,,,-69.00,,,-56.41,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373939,2025/03/19 08:45:39,21943,16463790,16463839.40,118.30,-57.61,,,,-69.77,,,-55.75,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373940,2025/03/19 08:45:40,21943,16463790,16463998.26,158.86,-62.79,,,,-72.25,,,-55.08,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373941,2025/03/19 08:45:41,21945,16464495,16464157.11,158.86,-67.98,,,,-74.73,,,-54.42,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373942,2025/03/19 08:45:42,21945,16464495,16464315.97,158.86,-73.16,,,,-77.21,,,-53.75,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373943,2025/03/19 08:45:43,21945,16464495,16464474.83,158.86,-79.00,,,,-80.00,,,-53.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373944,2025/03/19 08:45:44,21945,16464495,16464502.65,27.83,-78.61,,,,-77.70,,,-52.04,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373945,2025/03/19 08:45:45,21945,16464495,16464511.42,8.76,-78.17,,,,-75.08,,,-50.95,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373946,2025/03/19 08:45:46,21946,16464535,16464520.18,8.76,-77.72,,,,-72.45,,,-49.85,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373947,2025/03/19 08:45:47,21946,16464535,16464528.94,8.76,-77.28,,,,-68.00,,,-48.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373948,2025/03/19 08:45:48,21946,16464535,16464535.00,6.06,-76.84,,,,-68.21,,,-47.79,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373949,2025/03/19 08:45:49,21947,16464535,16464535.00,0.00,-76.39,,,,-69.00,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373950,2025/03/19 08:45:50,21947,16464535,16464536.15,1.15,-75.95,,,,,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373951,2025/03/19 08:45:51,21948,16464539,16464537.49,1.33,-75.51,,,,,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373952,2025/03/19 08:45:52,21948,16464539,16464538.82,1.33,-75.00,,,,,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373953,2025/03/19 08:45:53,21948,16464539,16464539.00,0.18,-75.00,,,,,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373954,2025/03/19 08:45:54,21948,16464539,16464539.00,0.00,-75.00,,,,,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373955,2025/03/19 08:45:55,21948,16464539,16464539.00,0.00,-75.00,,,,,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373956,2025/03/19 08:45:56,21950,16464539,16464539.00,0.00,-75.00,,,,,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373957,2025/03/19 08:45:57,21950,16464539,16464539.00,0.00,-75.00,,,,,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373958,2025/03/19 08:45:58,21950,16464539,16464539.00,0.00,-75.00,,,,,,,-47.00,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373959,2025/03/19 08:45:59,21950,16464539,16464539.00,0.00,-75.00,,,,,,,-47.21,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373960,2025/03/19 08:46:00,21951,16464539,16464539.00,0.00,-75.00,,,,,,,-47.46,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373961,2025/03/19 08:46:01,21951,16464539,16464539.00,0.00,-75.00,,,,,,,-47.71,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373962,2025/03/19 08:46:02,21951,16464539,16464539.00,0.00,,,,,,,,-47.96,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373963,2025/03/19 08:46:03,21952,16464539,16464539.00,0.00,,,,,,,,-48.21,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373964,2025/03/19 08:46:04,21952,16464539,16464539.00,0.00,,,,,-69.00,,,-48.46,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373965,2025/03/19 08:46:05,21952,16464539,16464539.00,0.00,,,,,-69.28,,,-48.71,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373966,2025/03/19 08:46:06,21952,16464539,16464539.00,0.00,,,,,-69.62,,,-48.96,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373967,2025/03/19 08:46:07,21952,16464539,16464539.00,0.00,,,,,-69.95,,,-49.21,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742373968,2025/03/19 08:46:08,21954,16464539,16464539.00,0.00,,,,,-70.28,,,-49.46,,
