family_id,device_name,device_mac,sample_at_ms,sample_at_utc,sample_at_source,sample_at_station,event_seq,seq_diff,acvl,cvl_increment,xyz_count,ref_station_id,ref_scanned_at_ms,01_744DBD2A408C_rssi,02_744DBD2A4C34_rssi,04_744DBD2A4BF8_rssi,05_744DBD2A4C0C_rssi,07_744DBD2A40BC_rssi,08_2462ABC02780_rssi,09_744DBD2A4C20_rssi,10_744DBD2A4C00_rssi,12_744DBD2A4BE4_rssi,13_2462ABC1C7E0_rssi
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372284991,2025/03/19 08:18:04.991,1,,21413,1,16407853,12,1,T4-744DBD2A4C20,1742372284991,,,,,,,-29,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372287993,2025/03/19 08:18:07.993,1,,21414,1,16407991,138,2,T4-744DBD2A4C34,1742372287993,,-63,,,,,-50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372292557,2025/03/19 08:18:12.557,1,,21415,1,16408098,107,5,T4-744DBD2A4C34,1742372292557,,-71,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372294001,2025/03/19 08:18:14.001,1,,21416,1,16408189,91,5,T4-744DBD2A4C34,1742372294001,,-64,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372298557,2025/03/19 08:18:18.557,1,,21417,1,16408372,183,5,T4-744DBD2A4C20,1742372298557,,,,-80,,,-33,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372300006,2025/03/19 08:18:20.006,1,,21418,1,16408372,0,5,T4-744DBD2A4C34,1742372300006,,-75,,-77,,,-31,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372306020,2025/03/19 08:18:26.020,1,,21420,2,16408372,0,1,T4-744DBD2A4C20,1742372306020,,,,,,,-32,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372309025,2025/03/19 08:18:29.025,1,,21421,1,16408372,0,1,T4-744DBD2A4C20,1742372309025,,,,,,,-32,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372312031,2025/03/19 08:18:32.031,1,,21422,1,16408372,0,1,T4-744DBD2A4C20,1742372312031,,,,,,,-32,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372315034,2025/03/19 08:18:35.034,1,,21423,1,16408392,20,1,T4-744DBD2A4C34,1742372315034,,-73,,,,,-41,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372319596,2025/03/19 08:18:39.596,1,,21424,1,16408417,25,2,T4-744DBD2A4C34,1742372319596,,-82,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372325585,2025/03/19 08:18:45.585,1,,21426,2,16408486,69,5,T4-744DBD2A4C0C,1742372325585,,-79,,-77,,,-43,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372327033,2025/03/19 08:18:47.033,1,,21427,1,16408486,0,1,T4-744DBD2A4C0C,1742372327033,,-73,,-76,,,-35,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372330056,2025/03/19 08:18:50.056,1,,21428,1,16408519,33,1,T4-744DBD2A4C34,1742372330056,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372334609,2025/03/19 08:18:54.609,1,,21429,1,16408573,54,2,T4-744DBD2A4C34,1742372334609,,-80,,-75,,,-34,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372336045,2025/03/19 08:18:56.045,1,,21430,1,16408577,4,5,T4-744DBD2A4C0C,1742372336045,,,,-76,,,-38,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372340625,2025/03/19 08:19:00.625,1,,21431,1,16408601,24,1,T4-744DBD2A4C34,1742372340625,,-72,,-76,,,-35,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372357073,2025/03/19 08:19:17.073,1,,21432,1,16408675,74,2,T4-744DBD2A4C34,1742372357073,,-77,,-80,,,-50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372360082,2025/03/19 08:19:20.082,1,,21433,1,16408706,31,1,T4-744DBD2A4C20,1742372360082,,,,,,,-26,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372364644,2025/03/19 08:19:24.644,1,,21434,1,16408778,72,2,T4-744DBD2A4C20,1742372364644,,-63,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372367637,2025/03/19 08:19:27.637,1,,21435,1,16408873,95,5,T4-744DBD2A4C34,1742372367637,,-67,,,,,-49,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372369090,2025/03/19 08:19:29.090,1,,21436,1,16409110,237,5,T4-744DBD2A4C34,1742372369090,,-70,,,,,-48,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372373650,2025/03/19 08:19:33.650,1,,21437,1,16409325,215,5,T4-744DBD2A4C34,1742372373650,,-69,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372375098,2025/03/19 08:19:35.098,1,,21438,1,16409524,199,5,T4-744DBD2A4C34,1742372375098,,-64,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372381103,2025/03/19 08:19:41.103,1,,21440,2,16409834,310,5,T4-744DBD2A4C34,1742372381103,,-65,,,,,-47,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372384107,2025/03/19 08:19:44.107,1,,21441,1,16409988,154,5,T4-744DBD2A4C34,1742372384107,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372388668,2025/03/19 08:19:48.668,1,,21442,1,16409988,0,5,T4-744DBD2A4C34,1742372388668,,-72,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372390117,2025/03/19 08:19:50.117,1,,21443,1,16410025,37,1,T4-744DBD2A4C34,1742372390117,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372393121,2025/03/19 08:19:53.121,1,,21444,1,16410036,11,2,T4-744DBD2A4C20,1742372393121,,-66,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372397676,2025/03/19 08:19:57.676,1,,21445,1,16410103,67,1,T4-744DBD2A4C20,1742372397676,,-67,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372400682,2025/03/19 08:20:00.682,1,,21446,1,16410383,280,5,T4-744DBD2A4C20,1742372400682,,,,,,,-74,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372402133,2025/03/19 08:20:02.133,1,,21447,1,16410615,232,5,T4-744DBD2A4C20,1742372402133,,-75,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372405133,2025/03/19 08:20:05.133,1,,21448,1,16410928,313,5,T4-744DBD2A4C34,1742372405133,,-70,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372408138,2025/03/19 08:20:08.138,1,,21449,1,16411185,257,5,T4-744DBD2A4C20,1742372408138,,-70,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372412693,2025/03/19 08:20:12.693,1,,21450,1,16411279,94,5,T4-744DBD2A4C20,1742372412693,,,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372415700,2025/03/19 08:20:15.700,1,,21451,1,16411311,32,5,T4-744DBD2A4C20,1742372415700,,-74,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372418707,2025/03/19 08:20:18.707,1,,21452,1,16411332,21,3,T4-744DBD2A4C20,1742372418707,,,,,,,-65,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372421707,2025/03/19 08:20:21.707,1,,21453,1,16411382,50,2,T4-744DBD2A4C34,1742372421707,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372423155,2025/03/19 08:20:23.155,1,,21454,1,16411382,0,5,T4-744DBD2A4C34,1742372423155,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372426163,2025/03/19 08:20:26.163,1,,21455,1,16411382,0,1,T4-744DBD2A4C20,1742372426163,,-76,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372429168,2025/03/19 08:20:29.168,1,,21456,1,16411382,0,1,T4-744DBD2A4C20,1742372429168,,,,,,,-65,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372432169,2025/03/19 08:20:32.169,1,,21457,1,16411452,70,1,T4-744DBD2A4C34,1742372432169,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372435177,2025/03/19 08:20:35.177,1,,21458,1,16411497,45,5,T4-744DBD2A4C34,1742372435177,,-69,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372438178,2025/03/19 08:20:38.178,1,,21459,1,16411534,37,3,T4-744DBD2A4C34,1742372438178,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372442744,2025/03/19 08:20:42.744,1,,21460,1,16411637,103,5,T4-744DBD2A4C34,1742372442744,,-72,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372445742,2025/03/19 08:20:45.742,1,,21461,1,16411665,28,5,T4-744DBD2A4C20,1742372445742,,-72,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372447191,2025/03/19 08:20:47.191,1,,21462,1,16411706,41,5,T4-744DBD2A4C20,1742372447191,,-73,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372450197,2025/03/19 08:20:50.197,1,,21463,1,16411717,11,5,T4-744DBD2A4C20,1742372450197,,-71,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372453198,2025/03/19 08:20:53.198,1,,21464,1,16411778,61,2,T4-744DBD2A4C20,1742372453198,,-70,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372456200,2025/03/19 08:20:56.200,1,,21465,1,16411798,20,5,T4-744DBD2A4C34,1742372456200,,-68,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372460760,2025/03/19 08:21:00.760,1,,21466,1,16411815,17,4,T4-744DBD2A4C20,1742372460760,,-73,,,,,-50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372463758,2025/03/19 08:21:03.758,1,,21467,1,16411815,0,1,T4-744DBD2A4C34,1742372463758,,-68,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372465211,2025/03/19 08:21:05.211,1,,21468,1,16411834,19,1,T4-744DBD2A4C34,1742372465211,,-70,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372469750,2025/03/19 08:21:09.750,1,,21469,1,16411916,82,3,T4-744DBD2A4C0C,1742372469750,,,,-77,,,-44,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372471222,2025/03/19 08:21:11.222,1,,21470,1,16412119,203,5,T4-744DBD2A4C20,1742372471222,,-68,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372474207,2025/03/19 08:21:14.207,1,,21471,1,16412408,289,5,T4-744DBD2A4C0C,1742372474207,,-63,,-73,,,-39,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372477226,2025/03/19 08:21:17.226,1,,21472,1,16412619,211,5,T4-744DBD2A4C34,1742372477226,,-69,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372480229,2025/03/19 08:21:20.229,1,,21473,1,16412870,251,5,T4-744DBD2A4C20,1742372480229,,-68,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372483232,2025/03/19 08:21:23.232,1,,21474,1,16412870,0,5,T4-744DBD2A4C20,1742372483232,,-68,,,,,-49,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372486240,2025/03/19 08:21:26.240,1,,21475,1,16412891,21,1,T4-744DBD2A4C20,1742372486240,,-68,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372489242,2025/03/19 08:21:29.242,1,,21476,1,16412923,32,3,T4-744DBD2A4C20,1742372489242,,-68,,,,,-50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372492248,2025/03/19 08:21:32.248,1,,21477,1,16412938,15,4,T4-744DBD2A4C20,1742372492248,,-74,,,,,-60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372496799,2025/03/19 08:21:36.799,1,,21478,1,16413098,160,1,T4-744DBD2A4C34,1742372496799,,-75,,,,,-45,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372498254,2025/03/19 08:21:38.254,1,,21479,1,16413452,354,5,T4-744DBD2A4C20,1742372498254,,,,,,,-65,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372504262,2025/03/19 08:21:44.262,1,,21481,2,16413654,202,5,T4-744DBD2A4C20,1742372504262,,,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372508817,2025/03/19 08:21:48.817,1,,21482,1,16413702,48,4,T4-744DBD2A4C34,1742372508817,,-74,,,,,-49,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372510266,2025/03/19 08:21:50.266,1,,21483,1,16413801,99,5,T4-744DBD2A4C34,1742372510266,,-73,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372514827,2025/03/19 08:21:54.827,1,,21484,1,16413951,150,5,T4-744DBD2A4C20,1742372514827,,,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372516274,2025/03/19 08:21:56.274,1,,21485,1,16414224,273,5,T4-744DBD2A4C20,1742372516274,,-71,,,,,-50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372519280,2025/03/19 08:21:59.280,1,,21486,1,16414380,156,5,T4-744DBD2A4C20,1742372519280,,-70,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372523840,2025/03/19 08:22:03.840,1,,21487,1,16414537,157,5,T4-744DBD2A4C34,1742372523840,,-74,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372525286,2025/03/19 08:22:05.286,1,,21488,1,16415014,477,5,T4-744DBD2A4C20,1742372525286,,-71,,,,,-44,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372529845,2025/03/19 08:22:09.845,1,,21489,1,16415168,154,5,T4-744DBD2A4C20,1742372529845,,,,,,,-47,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372531293,2025/03/19 08:22:11.293,1,,21490,1,16415495,327,5,T4-744DBD2A4C34,1742372531293,,-63,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372535850,2025/03/19 08:22:15.850,1,,21491,1,16415752,257,5,T4-744DBD2A4C20,1742372535850,,,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372538850,2025/03/19 08:22:18.850,1,,21492,1,16415864,112,5,T4-744DBD2A4C34,1742372538850,,-76,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372541857,2025/03/19 08:22:21.857,1,,21493,1,16416069,205,5,T4-744DBD2A4C34,1742372541857,,-67,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372544865,2025/03/19 08:22:24.865,1,,21494,1,16416212,143,5,T4-744DBD2A4C34,1742372544865,,-67,,,,,-43,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372546308,2025/03/19 08:22:26.308,1,,21495,1,16416395,183,5,T4-744DBD2A4C34,1742372546308,,-69,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372550872,2025/03/19 08:22:30.872,1,,21496,1,16416443,48,5,T4-744DBD2A4C20,1742372550872,,-70,,,,,-59,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372552316,2025/03/19 08:22:32.316,1,,21497,1,16416443,0,5,T4-744DBD2A4C20,1742372552316,,-72,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372561331,2025/03/19 08:22:41.331,1,,21500,3,16416619,176,5,T4-744DBD2A4C20,1742372561331,,-74,,,,,-65,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372565894,2025/03/19 08:22:45.894,1,,21501,1,16416846,227,5,T4-744DBD2A4C20,1742372565894,,,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372568895,2025/03/19 08:22:48.895,1,,21502,1,16417374,528,5,T4-744DBD2A4C34,1742372568895,,-77,,-81,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372571897,2025/03/19 08:22:51.897,1,,21503,1,16417587,213,5,T4-744DBD2A4C20,1742372571897,,-76,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372573347,2025/03/19 08:22:53.347,1,,21504,1,16417600,13,5,T4-744DBD2A4C20,1742372573347,,,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372577909,2025/03/19 08:22:57.909,1,,21505,1,16417615,15,2,T4-744DBD2A4C20,1742372577909,,-74,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372579355,2025/03/19 08:22:59.355,1,,21506,1,16417615,0,2,T4-744DBD2A4C20,1742372579355,,-75,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372588368,2025/03/19 08:23:08.368,1,,21509,3,16418144,529,5,T4-744DBD2A4C34,1742372588368,,-72,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372591368,2025/03/19 08:23:11.368,1,,21510,1,16418173,29,4,T4-744DBD2A4C34,1742372591368,,-70,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372595928,2025/03/19 08:23:15.928,1,,21511,1,16418196,23,5,T4-744DBD2A4C34,1742372595928,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372600384,2025/03/19 08:23:20.384,1,,21513,2,16418205,9,1,T4-744DBD2A4C20,1742372600384,,,,,,,-60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372609399,2025/03/19 08:23:29.399,1,,21516,3,16418435,230,5,T4-744DBD2A4C20,1742372609399,,,,,,,-60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372615411,2025/03/19 08:23:35.411,1,,21518,2,16418435,0,1,T4-744DBD2A4C20,1742372615411,,,,,,,-69,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372618412,2025/03/19 08:23:38.412,1,,21519,1,16418649,214,1,T4-744DBD2A4C34,1742372618412,,-66,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372625976,2025/03/19 08:23:45.976,1,,21521,2,16418718,69,5,T4-744DBD2A4C20,1742372625976,,-66,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372627424,2025/03/19 08:23:47.424,1,,21522,1,16418735,17,5,T4-744DBD2A4C20,1742372627424,,-78,,,,,-61,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372630428,2025/03/19 08:23:50.428,1,,21523,1,16418749,14,3,T4-744DBD2A4C20,1742372630428,,-70,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372634987,2025/03/19 08:23:54.987,1,,21524,1,16418834,85,2,T4-744DBD2A4C20,1742372634987,,,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372636437,2025/03/19 08:23:56.437,1,,21525,1,16418902,68,5,T4-744DBD2A4C20,1742372636437,,,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372639438,2025/03/19 08:23:59.438,1,,21526,1,16418945,43,5,T4-744DBD2A4C34,1742372639438,,-66,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372642442,2025/03/19 08:24:02.442,1,,21527,1,16419110,165,5,T4-744DBD2A4C34,1742372642442,,-68,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372645444,2025/03/19 08:24:05.444,1,,21528,1,16419442,332,5,T4-744DBD2A4C34,1742372645444,,-77,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372648450,2025/03/19 08:24:08.450,1,,21529,1,16419846,404,5,T4-744DBD2A4C20,1742372648450,,,,,,,-48,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372651452,2025/03/19 08:24:11.452,1,,21530,1,16420111,265,5,T4-744DBD2A4C34,1742372651452,,-71,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372654455,2025/03/19 08:24:14.455,1,,21531,1,16420285,174,5,T4-744DBD2A4C34,1742372654455,,-76,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372659016,2025/03/19 08:24:19.016,1,,21532,1,16420302,17,5,T4-744DBD2A4C34,1742372659016,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372662016,2025/03/19 08:24:22.016,1,,21533,1,16420517,215,2,T4-744DBD2A4C20,1742372662016,,,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372663469,2025/03/19 08:24:23.469,1,,21534,1,16420545,28,5,T4-744DBD2A4C20,1742372663469,,,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372668030,2025/03/19 08:24:28.030,1,,21535,1,16420572,27,4,T4-744DBD2A4C20,1742372668030,,-79,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372669477,2025/03/19 08:24:29.477,1,,21536,1,16420590,18,3,T4-744DBD2A4C20,1742372669477,,,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372675485,2025/03/19 08:24:35.485,1,,21538,2,16421090,500,5,T4-744DBD2A4C20,1742372675485,,,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372678488,2025/03/19 08:24:38.488,1,,21539,1,16421254,164,5,T4-744DBD2A4C20,1742372678488,,-78,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372681491,2025/03/19 08:24:41.491,1,,21540,1,16421483,229,5,T4-744DBD2A4C20,1742372681491,,-71,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372684494,2025/03/19 08:24:44.494,1,,21541,1,16421866,383,5,T4-744DBD2A4C20,1742372684494,,-71,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372689052,2025/03/19 08:24:49.052,1,,21542,1,16422195,329,5,T4-744DBD2A4C20,1742372689052,,-71,,,,,-73,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372696507,2025/03/19 08:24:56.507,1,,21545,3,16422700,505,5,T4-744DBD2A4C20,1742372696507,,-73,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372699511,2025/03/19 08:24:59.511,1,,21546,1,16422711,11,5,T4-744DBD2A4C20,1742372699511,,-70,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372704065,2025/03/19 08:25:04.065,1,,21547,1,16422811,100,1,T4-744DBD2A4C20,1742372704065,,-78,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372705518,2025/03/19 08:25:05.518,1,,21548,1,16423048,237,5,T4-744DBD2A4C20,1742372705518,,-74,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372708517,2025/03/19 08:25:08.517,1,,21549,1,16423221,173,5,T4-744DBD2A4C34,1742372708517,,-81,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372713074,2025/03/19 08:25:13.074,1,,21550,1,16423312,91,5,T4-744DBD2A4C34,1742372713074,,-72,,,,,,,,
